0,0,0
1,411,526
2,553,663
3,886,370
4,1,19
5,348,466
6,626,313
7,921,874
8,947,766
9,371,710
10,149,304
11,284,992
12,580,930
13,165,472
14,315,351
15,727,595
16,17,286
17,255,570
18,239,186
19,21,562
20,247,624
21,271,808
22,296,364
23,729,81
24,386,64
25,181,289
26,701,128
27,243,858
28,474,866
29,567,540
30,647,494
31,978,257
32,94,351
33,978,109
34,62,108
35,171,604
36,130,692
37,522,47
38,129,575
39,358,314
40,23,328
41,540,555
42,378,381
43,100,185
44,990,361
45,501,446
46,593,410
47,686,60
48,59,143
49,989,883
50,416,955
51,917,722
52,648,71
53,464,242
54,886,388
55,347,296
56,445,44
57,64,127
58,30,201
59,849,978
60,765,46
61,345,76
62,497,678
63,273,751
64,181,569
65,905,398
66,933,668
67,512,243
68,858,2
69,975,727
70,840,999
71,564,249
72,750,453
73,467,781
74,885,27
75,957,665
76,728,223
77,339,141
78,609,993
79,868,190
80,218,531
81,509,87
82,715,998
83,867,716
84,315,199
85,36,203
86,121,864
87,371,745
88,37,493
89,850,671
90,8,995
91,815,517
92,38,893
93,462,77
94,755,173
95,532,182
96,785,965
97,715,190
98,401,608
99,387,463
100,889,952
101,258,211
102,706,221
103,775,68
104,313,594
105,654,725
106,826,813
107,882,916
108,717,655
109,268,798
110,697,936
111,374,351
112,745,928
113,894,520
114,524,999
115,559,131
116,119,555
117,43,889
118,1000,255
119,318,828
120,40,770
121,242,206
122,908,157
123,324,463
124,338,312
125,943,832
126,452,336
127,47,157
128,502,204
129,219,594
130,667,76
131,32,217
132,0,439
133,512,792
134,498,495
135,70,198
136,980,411
137,274,896
138,458,501
139,229,949
140,890,359
141,520,453
142,399,81
143,860,618
144,285,311
145,951,309
146,369,599
147,84,183
148,923,720
149,332,9
150,522,929
151,87,199
152,705,360
153,891,278
154,319,150
155,503,399
156,255,144
157,642,259
158,599,466
159,800,95
160,329,292
161,763,425
162,790,269
163,391,247
164,405,198
165,691,116
166,495,162
167,605,574
168,125,532
169,921,717
170,300,946
171,445,985
172,495,776
173,728,655
174,411,675
175,554,971
176,535,267
177,477,379
178,52,83
179,354,645
180,784,570
181,179,856
182,278,858
183,419,32
184,753,578
185,161,76
186,871,552
187,169,931
188,694,289
189,735,249
190,343,773
191,256,872
192,319,507
193,418,514
194,776,540
195,903,97
196,642,377
197,288,121
198,954,710
199,476,991
200,793,943
201,826,490
202,886,180
203,909,413
204,511,746
205,388,911
206,659,210
207,381,374
208,298,326
209,556,644
210,301,207
211,747,913
212,354,561
213,360,722
214,608,33
215,206,830
216,189,810
217,493,593
218,60,643
219,465,915
220,156,677
221,502,952
222,693,766
223,970,29
224,82,420
225,517,840
226,749,542
227,26,931
228,164,376
229,776,224
230,317,911
231,488,479
232,704,644
233,46,598
234,407,291
235,59,161
236,714,693
237,629,241
238,341,454
239,59,534
240,579,262
241,451,703
242,349,832
243,438,847
244,296,310
245,29,248
246,894,495
247,72,925
248,223,602
249,325,30
250,218,953
251,829,69
252,921,965
253,843,196
254,998,924
255,789,213
256,952,766
257,577,995
258,126,768
259,406,780
260,186,349
261,359,931
262,551,950
263,895,776
264,893,53
265,359,113
266,458,884
267,936,880
268,660,306
269,870,850
270,594,244
271,169,562
272,505,0
273,453,839
274,693,882
275,644,457
276,823,934
277,525,210
278,657,828
279,8,554
280,935,205
281,360,282
282,629,142
283,837,759
284,596,188
285,456,615
286,629,490
287,701,895
288,44,501
289,136,318
290,602,700
291,930,480
292,170,70
293,228,229
294,720,441
295,274,39
296,694,691
297,142,383
298,299,494
299,317,216
300,172,546
301,227,908
302,162,182
303,544,137
304,622,997
305,127,323
306,401,316
307,439,265
308,875,107
309,784,11
310,318,96
311,547,597
312,795,938
313,884,244
314,652,622
315,802,812
316,343,411
317,14,127
318,868,208
319,534,857
320,780,302
321,595,351
322,39,326
323,932,680
324,470,483
325,832,602
326,343,96
327,416,847
328,571,986
329,421,899
330,814,214
331,404,821
332,364,117
333,576,812
334,185,619
335,623,182
336,681,507
337,466,425
338,276,65
339,460,667
340,758,224
341,359,851
342,845,604
343,912,622
344,945,98
345,737,330
346,66,335
347,175,577
348,69,167
349,395,264
350,229,977
351,553,587
352,563,359
353,781,932
354,403,636
355,55,544
356,700,83
357,568,421
358,519,854
359,604,203
360,698,447
361,276,609
362,120,725
363,125,840
364,603,470
365,770,751
366,954,96
367,291,371
368,15,32
369,638,891
370,755,517
371,432,898
372,850,678
373,427,288
374,785,509
375,718,166
376,191,518
377,939,490
378,590,69
379,747,879
380,361,614
381,488,190
382,834,659
383,802,780
384,802,427
385,492,504
386,709,974
387,775,982
388,990,955
389,426,412
390,752,816
391,181,761
392,104,963
393,929,697
394,661,96
395,702,608
396,130,263
397,655,75
398,225,322
399,909,202
400,103,167
401,567,400
402,815,947
403,504,510
404,472,533
405,173,57
406,215,736
407,720,981
408,398,101
409,57,461
410,465,310
411,181,4
412,642,252
413,34,942
414,354,682
415,987,774
416,916,152
417,825,453
418,623,787
419,146,810
420,821,879
421,165,2
422,800,387
423,905,926
424,231,382
425,605,301
426,689,5
427,639,374
428,902,667
429,453,195
430,955,549
431,309,759
432,578,66
433,985,612
434,747,310
435,758,525
436,389,168
437,553,835
438,46,419
439,929,385
440,898,4
441,917,682
442,590,538
443,323,119
444,739,413
445,440,974
446,159,502
447,826,550
448,498,415
449,630,180
450,246,396
451,134,197
452,309,235
453,382,322
454,338,86
455,653,767
456,52,266
457,757,220
458,387,978
459,497,661
460,573,377
461,658,346
462,319,937
463,167,95
464,601,198
465,547,345
466,76,908
467,517,314
468,812,450
469,497,345
470,9,107
471,546,91
472,487,973
473,699,652
474,85,669
475,388,230
476,429,200
477,611,675
478,4,166
479,567,654
480,193,329
481,307,531
482,984,317
483,44,11
484,22,445
485,230,473
486,427,516
487,832,701
488,673,410
489,541,92
490,63,543
491,589,394
492,841,870
493,43,44
494,847,537
495,59,47
496,14,486
497,870,294
498,774,719
499,497,185
500,7,570
501,31,732
502,342,220
503,258,205
504,244,285
505,78,84
506,431,950
507,612,355
508,344,304
509,365,927
510,57,693
511,488,638
512,851,435
513,310,395
514,43,928
515,710,585
516,198,489
517,524,178
518,417,967
519,719,134
520,860,801
521,418,138
522,550,153
523,7,369
524,779,960
525,434,712
526,705,14
527,947,212
528,593,619
529,178,444
530,796,624
531,233,299
532,181,761
533,593,799
534,131,702
535,974,393
536,639,488
537,80,457
538,509,206
539,86,996
540,755,305
541,312,112
542,313,445
543,482,468
544,973,444
545,569,341
546,241,144
547,661,812
548,872,983
549,868,479
550,611,927
551,669,502
552,103,620
553,436,80
554,300,765
555,165,13
556,421,305
557,220,761
558,396,903
559,59,351
560,124,13
561,577,25
562,857,753
563,723,101
564,563,503
565,105,457
566,621,309
567,544,270
568,620,40
569,167,219
570,67,132
571,768,269
572,898,94
573,217,291
574,901,5
575,492,1
576,216,907
577,843,82
578,422,432
579,677,626
580,103,444
581,58,276
582,872,507
583,513,66
584,458,352
585,831,362
586,958,230
587,927,954
588,756,290
589,757,559
590,977,247
591,61,95
592,662,983
593,892,602
594,421,929
595,387,331
596,949,829
597,122,817
598,486,279
599,189,230
600,800,314
601,930,249
602,289,737
603,788,154
604,919,623
605,535,274
606,227,664
607,776,748
608,429,827
609,910,113
610,828,300
611,733,870
612,223,138
613,469,245
614,15,366
615,421,47
616,928,408
617,110,400
618,550,369
619,959,707
620,471,689
621,532,567
622,873,820
623,230,433
624,564,1000
625,875,308
626,762,597
627,27,105
628,812,696
629,881,463
630,460,712
631,921,703
632,624,80
633,628,818
634,443,365
635,825,674
636,551,85
637,317,132
638,657,938
639,202,397
640,558,888
641,150,73
642,193,484
643,681,17
644,794,380
645,180,211
646,500,106
647,121,495
648,945,701
649,20,225
650,349,932
651,168,499
652,799,157
653,621,469
654,469,737
655,533,352
656,834,657
657,337,921
658,332,824
659,343,580
660,481,761
661,499,737
662,937,202
663,74,942
664,393,716
665,695,575
666,982,781
667,574,469
668,209,895
669,529,739
670,559,283
671,954,64
672,723,747
673,290,183
674,892,69
675,560,356
676,294,618
677,861,169
678,272,286
679,721,22
680,974,348
681,485,518
682,651,54
683,135,73
684,794,310
685,39,912
686,530,810
687,220,446
688,99,418
689,162,215
690,471,6
691,221,52
692,539,307
693,755,468
694,53,882
695,380,715
696,951,39
697,672,183
698,74,564
699,739,1
700,862,100
701,176,568
702,748,775
703,658,119
704,842,311
705,721,230
706,248,177
707,158,723
708,561,743
709,243,370
710,928,398
711,119,359
712,578,375
713,141,609
714,670,124
715,540,591
716,877,607
717,498,647
718,232,174
719,905,930
720,955,551
721,28,205
722,359,924
723,930,615
724,876,595
725,74,973
726,613,980
727,918,164
728,228,72
729,299,843
730,929,77
731,900,227
732,679,944
733,641,555
734,332,690
735,399,579
736,318,128
737,562,649
738,698,655
739,874,512
740,5,275
741,709,173
742,555,457
743,823,430
744,196,515
745,116,443
746,609,521
747,181,893
748,941,721
749,845,136
750,110,986
751,600,791
752,426,730
753,584,316
754,274,704
755,639,136
756,293,814
757,475,17
758,872,681
759,455,671
760,550,841
761,688,384
762,683,859
763,342,466
764,60,972
765,299,217
766,122,81
767,759,318
768,934,440
769,594,701
770,304,962
771,336,952
772,561,348
773,171,969
774,559,816
775,110,300
776,865,979
777,135,203
778,880,44
779,131,434
780,293,467
781,936,982
782,609,736
783,744,774
784,438,555
785,192,39
786,412,263
787,893,930
788,881,207
789,564,323
790,27,661
791,475,944
792,688,740
793,407,81
794,121,297
795,163,817
796,309,424
797,308,966
798,133,10
799,878,634
800,830,252
801,797,176
802,282,921
803,750,628
804,344,495
805,438,300
806,178,520
807,567,815
808,450,983
809,61,806
810,87,275
811,323,873
812,360,148
813,91,518
814,639,181
815,24,771
816,522,630
817,77,505
818,615,397
819,354,926
820,872,575
821,870,345
822,474,114
823,544,124
824,972,616
825,483,798
826,294,474
827,544,306
828,94,525
829,651,491
830,709,81
831,447,756
832,4,251
833,695,293
834,233,291
835,669,953
836,982,572
837,974,619
838,416,558
839,167,366
840,762,961
841,421,803
842,896,146
843,984,274
844,723,585
845,932,69
846,143,767
847,920,434
848,125,214
849,186,546
850,911,398
851,71,806
852,95,560
853,598,723
854,491,224
855,996,362
856,358,434
857,525,490
858,843,180
859,644,128
860,363,299
861,106,877
862,326,626
863,400,789
864,638,359
865,496,762
866,652,883
867,518,709
868,320,231
869,939,887
870,170,201
871,747,583
872,498,826
873,819,775
874,967,90
875,118,6
876,920,744
877,427,443
878,499,744
879,789,342
880,163,766
881,956,149
882,442,957
883,167,354
884,309,985
885,277,22
886,859,763
887,666,295
888,10,513
889,727,837
890,437,346
891,545,810
892,523,369
893,325,67
894,157,802
895,530,785
896,899,803
897,297,220
898,81,47
899,66,380
900,26,917
901,892,451
902,92,288
903,466,432
904,614,344
905,104,275
906,20,197
907,142,827
908,595,185
909,376,266
910,777,914
911,299,982
912,116,104
913,680,838
914,983,379
915,242,927
916,1000,860
917,973,361
918,563,202
919,741,119
920,983,975
921,399,526
922,950,514
923,216,271
924,718,458
925,980,146
926,671,134
927,643,90
928,474,595
929,114,27
930,308,875
931,292,840
932,147,980
933,692,468
934,307,375
935,462,498
936,547,902
937,670,776
938,666,14
939,200,684
940,912,338
941,732,287
942,848,677
943,253,138
944,590,320
945,197,545
946,325,723
947,303,3
948,813,963
949,502,889
950,244,305
951,121,137
952,262,912
953,268,175
954,972,339
955,351,447
956,67,665
957,341,753
958,747,298
959,778,924
960,881,197
961,251,826
962,848,94
963,907,586
964,912,223
965,965,91
966,917,777
967,905,645
968,144,741
969,33,51
970,379,733
971,487,895
972,727,408
973,266,70
974,501,738
975,876,117
976,608,79
977,8,985
978,125,408
979,562,26
980,98,570
981,292,56
982,325,329
983,732,715
984,144,652
985,373,472
986,694,714
987,670,890
988,746,462
989,556,540
990,470,856
991,250,250
992,59,344
993,697,259
994,230,570
995,993,361
996,25,804
997,57,590
998,133,258
999,531,718
1000,539,492
1001,604,625
1002,918,627
1003,721,10
1004,88,672
1005,328,724
1006,954,802
1007,640,831
1008,742,874
1009,892,99
1010,105,419
1011,370,668
1012,661,597
1013,554,813
1014,887,305
1015,932,709
1016,793,130
1017,202,41
1018,665,47
1019,288,805
1020,753,473
1021,847,199
1022,359,882
1023,666,225
1024,613,538
1025,965,866
