192,319,110
1085,1125,39
720,438,65
35,335,36
147,576,102
100,730,114
587,848,49
530,314,117
490,915,37
113,965,65
149,622,37
302,864,107
732,448,94
391,155,55
401,843,102
52,689,19
143,53,78
57,1033,41
299,566,35
638,32,62
10,463,32
1070,443,92
794,545,105
147,926,18
150,443,102
694,1095,21
580,27,74
1017,28,93
702,956,74
418,1197,14
1108,146,61
790,803,13
731,196,43
829,731,121
108,971,85
209,1023,116
636,336,74
259,386,107
732,798,97
787,505,88
391,505,84
881,140,105
318,966,60
1130,844,111
789,551,66
906,1136,88
63,447,31
445,741,95
598,983,73
651,617,96
744,808,31
307,807,83
398,171,9
7,515,120
442,443,75
707,926,39
249,48,110
1147,1198,72
741,510,113
751,1198,50
457,751,44
1183,855,60
998,1075,5
993,731,42
1084,849,112
1139,556,27
800,1090,62
836,747,34
151,644,106
607,695,18
550,161,50
641,279,18
18,1054,29
1136,258,11
174,813,109
117,279,98
265,931,87
260,587,109
989,962,53
20,346,20
359,566,57
913,1152,72
517,1152,78
106,120,34
512,808,97
166,171,28
457,1101,29
890,202,41
551,736,60
460,618,85
415,875,63
1134,562,60
69,238,95
1003,1045,15
504,166,109
1144,154,87
321,459,54
1157,731,61
469,1111,85
11,233,28
412,577,27
133,1162,57
995,403,112
310,300,97
1094,382,13
908,1158,15
507,814,120
75,1157,119
218,711,116
906,331,19
942,742,79
937,398,94
314,1173,71
601,449,97
713,690,73
364,536,62
1033,106,64
69,588,51
996,224,57
994,151,90
956,116,86
1142,49,40
803,583,42
806,100,7
128,1168,1
472,978,91
670,993,64
1060,1148,88
84,115,92
177,1060,37
115,182,28
237,1111,89
1109,1040,118
364,886,8
18,249,17
78,300,15
854,521,27
895,522,94
950,229,71
554,229,49
327,1004,14
1046,691,51
989,157,15
822,983,79
858,640,9
426,983,16
913,347,101
173,537,87
949,758,23
512,3,22
574,881,8
473,829,116
319,362,68
816,414,91
1098,100,32
1139,101,3
855,342,15
535,926,13
232,1117,1
170,239,40
323,481,86
347,875,2
185,547,100
904,234,44
852,44,119
630,1163,110
281,1009,112
341,1060,89
1005,286,96
570,1112,103
625,819,5
31,80,25
1067,1164,74
96,475,13
377,717,13
588,937,36
963,814,93
720,1056,91
1059,522,70
35,953,57
85,316,36
470,127,38
814,691,73
33,126,79
905,55,108
1017,296,108
1118,1102,107
58,1122,46
923,634,99
1076,876,40
279,532,22
735,583,31
1167,994,37
826,701,40
86,137,56
578,599,59
922,409,79
1169,1040,108
489,527,65
200,424,13
632,835,112
824,1005,22
731,814,105
194,609,68
238,127,85
1071,882,85
1131,933,49
345,778,94
446,830,33
1165,517,83
881,758,46
912,71,103
690,1190,98
977,466,67
5,1087,35
344,553,46
287,19,85
347,70,28
435,671,8
440,1015,60
1123,291,2
536,723,92
89,34,97
1128,635,86
779,481,87
682,548,26
1036,1046,114
403,1133,13
346,599,22
497,768,39
538,769,100
528,81,21
593,476,91
1020,543,10
741,1128,59
782,1129,98
1064,61,28
1176,302,92
394,266,77
743,1174,120
1082,640,62
1170,487,118
829,194,48
438,538,118
545,435,58
985,707,78
682,898,104
701,948,50
737,605,64
1136,876,18
107,209,74
544,964,73
492,774,69
924,431,95
542,137,82
146,137,111
588,482,87
984,482,80
1075,600,96
1023,410,63
1140,995,108
734,307,104
15,620,86
674,256,20
796,1185,118
739,651,11
202,446,50
986,528,84
236,30,84
410,1149,3
673,31,100
418,1010,78
981,184,108
886,1078,9
293,564,110
637,374,65
113,1128,53
884,251,26
848,594,45
944,1056,23
1189,887,28
259,199,10
1133,955,48
639,420,93
412,1195,93
16,1195,69
792,662,63
498,215,87
102,215,31
9,24,112
847,1123,74
594,677,118
542,487,43
654,728,94
219,800,56
502,1088,115
841,554,97
901,605,43
1190,708,108
63,260,84
221,846,112
601,1067,70
1057,1118,16
307,620,26
804,672,53
124,913,100
1122,15,61
848,944,115
215,1031,88
153,153,30
366,446,87
746,667,66
25,907,40
56,220,95
892,492,57
551,199,97
649,734,91
360,631,100
425,1026,64
795,559,7
1180,370,62
891,267,40
1042,436,47
955,1191,6
898,657,19
117,92,23
325,795,55
330,1139,97
1142,1017,101
890,15,54
1103,1062,77
1098,718,85
566,857,33
660,492,113
1102,837,45
1133,150,72
133,975,32
71,97,105
122,62,58
851,437,75
658,796,24
1007,950,94
369,693,11
312,159,11
317,503,33
85,934,95
809,965,32
845,622,78
864,672,107
186,986,68
616,570,119
751,206,12
402,52,21
426,446,95
82,636,91
711,807,117
334,857,66
81,411,101
800,98,107
461,632,16
1013,1145,55
328,288,12
667,508,108
1057,663,1
484,801,118
231,355,109
575,919,44
382,524,101
46,575,15
1142,212,52
426,796,39
608,278,83
720,519,37
668,329,97
785,914,10
100,811,98
131,124,18
480,1032,79
193,1002,37
287,637,88
880,1151,60
443,1150,15
135,997,28
190,704,21
286,1166,4
229,632,120
625,632,64
341,873,9
36,237,104
877,853,20
588,750,67
1020,1161,75
187,406,33
770,232,74
1114,42,64
59,1160,42
100,1161,80
866,694,17
530,745,44
520,57,13
282,643,53
337,350,91
493,863,27
584,981,57
1016,638,12
680,689,59
1112,346,14
52,1120,49
391,586,85
112,1171,115
862,171,42
198,945,24
578,412,80
523,705,77
770,582,39
887,1167,34
486,823,58
672,47,61
541,530,21
140,186,49
825,289,105
773,99,55
104,529,43
580,458,7
109,873,43
332,356,91
1132,971,15
824,818,26
1173,972,30
204,1110,108
579,233,2
259,817,56
194,422,87
782,592,13
381,248,45
1162,813,41
107,1177,96
4,298,113
102,833,114
532,417,119
1029,469,88
294,1003,45
339,22,41
1008,346,13
65,951,34
443,345,12
438,1,28
930,463,81
651,1048,95
747,756,49
382,69,120
781,340,115
442,874,15
877,48,52
1030,1044,37
968,166,71
741,941,33
679,63,33
457,1182,120
405,992,46
837,649,68
116,889,110
780,115,62
871,233,63
155,63,21
592,818,20
1027,746,24
454,884,93
151,1075,32
945,1121,77
148,23,51
487,243,58
982,222,70
1192,998,77
1140,808,96
734,120,5
445,17,34
264,1137,102
207,603,46
890,633,25
1174,392,3
1043,875,102
1033,187,81
363,1116,47
1194,1044,79
509,941,82
884,64,50
1040,577,74
295,423,96
756,818,7
355,474,93
1157,1162,116
1162,8,16
503,372,8
167,423,96
411,783,29
750,1003,46
156,264,105
937,829,65
601,880,65
539,2,118
1057,931,113
754,1122,116
413,829,118
408,485,86
1189,1050,86
616,1188,70
686,429,86
32,1137,61
457,377,29
842,188,4
954,1183,16
840,115,15
269,1080,106
592,13,30
267,253,68
1053,1162,71
1149,870,83
743,182,103
865,1111,21
115,613,4
211,321,33
648,1076,74
1047,593,70
990,59,117
307,783,39
646,249,19
570,1193,71
893,126,96
1015,1055,14
549,316,77
1044,295,25
1197,537,22
507,90,44
111,90,78
1004,896,96
942,18,59
324,1137,40
360,794,89
606,69,97
410,157,24
1098,531,71
418,18,92
910,480,11
509,136,68
946,137,76
571,1014,53
266,378,108
1061,649,117
722,1183,90
701,306,45
469,737,107
756,13,20
185,978,89
664,424,45
1151,542,24
91,562,63
1094,8,68
466,439,10
502,96,15
461,95,18
1187,199,109
1054,609,27
1059,953,67
314,799,38
1057,126,67
811,851,30
470,558,107
413,24,32
965,537,17
1051,311,60
32,332,69
376,896,56
579,501,35
331,1153,48
1055,430,61
1112,964,52
1141,204,119
461,445,26
141,275,62
120,152,68
576,203,118
1008,614,98
242,1081,17
1073,1009,114
333,1199,78
768,373,86
145,1148,18
489,958,109
179,732,114
270,96,61
726,147,98
757,214,66
41,44,75
238,558,28
720,332,59
1105,143,108
384,383,21
1155,260,54
40,573,25
141,625,95
136,281,42
972,553,18
688,794,120
719,861,34
1099,328,100
779,912,14
1006,137,54
717,34,9
1164,723,49
326,378,17
875,620,30
1123,722,110
873,547,81
971,1082,39
36,50,86
817,615,85
929,856,39
96,101,85
473,805,3
812,271,9
624,220,91
187,219,13
999,97,77
1116,682,57
720,682,95
192,563,1
338,388,73
431,579,21
527,287,76
866,507,65
1058,677,71
342,507,67
1118,728,35
53,404,21
712,40,80
433,625,14
438,969,81
923,260,99
615,107,27
1086,1190,104
735,209,30
143,297,111
984,913,117
922,35,92
700,1154,65
242,276,16
1013,153,42
1166,395,60
677,204,56
49,635,107
510,1030,112
44,291,96
429,102,94
642,1149,51
48,410,59
848,1025,58
879,338,69
139,528,108
194,235,19
235,236,41
295,1041,4
751,1092,78
45,112,63
105,163,111
876,40,80
480,466,115
297,333,107
1073,554,22
724,400,59
435,297,18
789,795,99
505,1036,110
536,349,60
687,518,28
692,862,75
1127,790,53
838,687,74
1177,153,115
554,928,33
595,929,88
970,52,40
655,980,90
213,635,103
593,102,82
801,805,7
842,806,35
460,512,41
157,703,77
551,630,60
931,97,100
60,770,23
1082,266,28
836,991,75
1180,801,15
1175,457,84
397,163,53
985,333,53
1195,1109,41
463,1160,88
833,693,120
893,744,19
883,56,82
487,56,39
640,298,23
1039,569,105
395,467,22
856,862,71
885,102,9
410,775,117
363,929,16
790,242,72
74,826,74
1077,272,41
788,169,45
352,770,45
16,821,57
128,1062,79
563,990,107
310,544,11
263,698,68
659,698,113
318,405,62
375,939,25
1034,575,72
1039,919,21
253,10,26
34,646,96
404,179,101
567,1109,121
122,493,91
596,349,80
940,159,7
410,1125,115
255,56,67
372,641,54
504,760,17
616,1001,8
210,313,65
655,175,28
366,72,27
863,878,48
462,534,47
61,190,29
1045,360,93
993,170,119
217,703,30
461,1063,75
172,960,83
607,134,30
180,821,76
667,939,82
1052,750,34
646,62,28
1195,304,107
326,646,20
1193,231,44
960,1161,102
518,816,112
270,714,37
614,524,48
132,780,1
720,950,66
314,262,48
908,894,61
76,848,58
1103,688,43
855,586,73
227,1017,79
1154,653,58
753,309,68
815,1187,112
808,16,1
73,550,90
128,257,13
284,770,72
0,1011,14
41,1012,61
1161,1043,99
750,11,64
380,478,120
471,596,29
182,493,118
911,868,40
1059,766,69
1114,473,118
713,129,88
527,905,18
33,370,114
869,642,120
676,247,49
717,1002,58
32,145,116
529,951,51
185,1141,83
240,848,67
123,263,50
620,1069,36
670,432,98
279,776,59
927,997,2
237,550,75
1018,1115,56
961,581,73
297,601,106
765,669,112
708,135,76
364,325,109
242,894,65
541,961,91
388,719,119
444,1028,24
1106,181,117
483,956,18
82,612,111
817,78,48
827,766,100
1009,248,105
782,1023,17
288,488,32
761,146,70
735,1177,26
482,731,20
1196,74,110
881,1002,113
532,848,121
196,899,20
349,1141,68
667,484,28
1011,294,108
1164,536,67
932,967,29
844,1120,38
823,243,78
682,792,25
286,792,109
2,1033,62
62,1084,25
781,771,69
812,84,13
497,1012,103
528,325,80
911,63,25
674,150,45
441,1080,34
491,443,67
683,613,23
251,956,12
363,1197,21
1123,885,93
1118,541,27
1178,592,87
89,628,22
545,679,118
110,751,52
980,607,5
737,849,76
680,315,114
391,212,89
432,213,34
148,454,22
542,381,91
700,967,115
242,89,31
1080,1188,65
698,894,94
1078,361,39
13,37,92
445,448,121
486,449,14
166,1033,53
207,1034,25
1174,823,100
257,397,26
450,792,97
205,961,114
637,618,81
12,566,5
7,222,64
256,926,114
543,202,48
782,218,39
787,562,45
451,613,23
597,438,17
1089,900,34
786,1091,72
846,1142,113
560,556,86
935,433,18
255,674,35
687,331,79
463,623,71
1127,603,107
655,793,87
989,669,75
116,515,63
1124,305,39
553,516,97
933,737,114
551,443,68
303,341,120
745,686,10
743,613,41
404,1147,60
464,1198,51
552,1045,3
612,1096,118
990,490,20
1138,388,95
515,1163,108
169,526,109
893,557,25
604,454,80
304,162,17
72,593,72
416,1157,33
1137,917,56
853,1158,16
111,521,30
264,763,48
603,983,87
890,259,63
601,156,43
267,1034,62
702,208,69
1129,275,61
1077,85,1
1199,1014,82
74,639,99
566,1101,81
69,295,55
545,224,85
1001,1029,90
316,172,26
1102,1081,65
1040,203,100
1157,788,61
73,1168,95
1188,855,28
508,342,73
1186,28,5
310,357,114
320,1045,6
31,942,7
26,598,83
1089,95,99
786,286,49
1192,974,14
370,408,21
318,218,97
283,1163,17
1049,696,41
754,748,10
64,301,109
468,916,73
280,865,113
707,178,74
1046,398,46
371,983,17
868,1035,51
467,691,115
858,347,112
1181,34,25
954,809,51
1014,860,79
618,860,9
365,414,77
1141,635,88
573,1117,9
855,49,105
511,239,95
1008,1045,70
1049,1046,113
1052,563,34
422,167,117
179,1163,37
1015,681,33
387,1112,65
330,578,6
426,1040,13
476,403,48
913,404,73
725,1107,118
761,764,7
855,399,56
571,640,9
727,1153,28
469,363,99
914,979,84
341,1117,52
1060,50,58
664,50,68
279,239,99
1096,461,61
1156,512,32
523,599,17
911,681,63
1064,923,54
1002,45,104
30,666,12
527,718,98
866,938,70
186,425,54
905,112,76
673,543,108
282,887,23
394,1128,29
1061,625,121
808,179,1
371,178,27
240,661,100
620,882,98
295,1122,16
1019,399,83
1055,56,17
675,589,29
334,296,51
148,1072,121
86,194,70
857,71,21
523,949,114
232,19,39
1013,584,20
956,50,118
825,533,44
